ATENDIMENTO_BAIRRO_NOME;EQUIPAMENTO_URBANO_NOME;FLAG_EQUIPAMENTO_URBANO;FLAG_FLAGRANTE;LOGRADOURO_NOME;NATUREZA1_DEFESA_CIVIL;NATUREZA1_DESCRICAO;SUBCATEGORIA1_DESCRICAO;NATUREZA2_DEFESA_CIVIL;NATUREZA2_DESCRICAO;SUBCATEGORIA2_DESCRICAO;NATUREZA3_DEFESA_CIVIL;NATUREZA3_DESCRICAO;SUBCATEGORIA3_DESCRICAO;NATUREZA4_DEFESA_CIVIL;NATUREZA4_DESCRICAO;SUBCATEGORIA4_DESCRICAO;NATUREZA5_DEFESA_CIVIL;NATUREZA5_DESCRICAO;SUBCATEGORIA5_DESCRICAO;OCORRENCIA_ANO;OCORRENCIA_CODIGO;OCORRENCIA_DATA;OCORRENCIA_DIA_SEMANA;OCORRENCIA_HORA;OCORRENCIA_MES;OPERACAO_DESCRICAO;ORIGEM_CHAMADO_DESCRICAO;REGIONAL_FATO_NOME;SECRETARIA_NOME;SECRETARIA_SIGLA;SERVICO_NOME;SITUACAO_EQUIPE_DESCRICAO;NUMERO_PROTOCOLO_156
Centro;;f;NÃO;Rua Visconde do Rio Branco;0;Fundada Suspeita (Abordagem);Abordagem a pessoa;;;;;;;;;;;;;2022;02059/2022;30/12/2022;Sexta;21:30:00;12;;IMEDIATA;Matriz;;;"";"";
Jardim das Américas;;f;NÃO;Rua General Setembrino de Carvalho;0;Trânsito;;;;;;;;;;;;;;2022;02061/2022;30/12/2022;Sexta;21:50:00;12;;156;Cajuru;;;"";"";
Xaxim;;f;NÃO;Rua Irmã Sofía Riechi;0;Violação de Medida Protetiva Lei Maria da Penha;;;;;;;;;;;;;;2022;02062/2022;30/12/2022;Sexta;21:56:00;12;;153;Boqueirão;;;"";"";
Boqueirão;;f;NÃO;Rua Anne Frank;0;Apoio;Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO;;;;;;;;;;;;;2022;02064/2022;30/12/2022;Sexta;22:00:00;12;;IMEDIATA;Boqueirão;;;"";"";
Campo Comprido;;f;NÃO;Rua Luiz Tramontin;0;Apoio;Apoio ao SIATE;;;;;;;;;;;;;2022;02063/2022;30/12/2022;Sexta;22:05:00;12;;PM-PR;Portão;;;"";"";
Mercês;;f;NÃO;Rua Fernando Simas;0;Trânsito;;;;;;;;;;;;;;2022;02065/2022;30/12/2022;Sexta;22:44:00;12;;À VIATURA;Matriz;;;"";"";
Cidade Industrial;;f;NÃO;Rua Pastor Nivaldo Ramos;0;Trânsito;;;;;;;;;;;;;;2022;02066/2022;30/12/2022;Sexta;22:53:00;12;;SETRAN;CIC;;;"";"";
Hauer;;f;NÃO;Avenida Marechal Floriano Peixoto;0;Fundada Suspeita (Abordagem);Abordagem a veículo;;;;;;;;;;;;;2022;02067/2022;30/12/2022;Sexta;23:45:00;12;;À VIATURA;Boqueirão;;;"";"";
Cidade Industrial;;f;NÃO;Rua Eduardo Walter Wannagat;0;Violação de Medida Protetiva Lei Maria da Penha;;;;;;;;;;;;;;2022;02068/2022;30/12/2022;Sexta;23:52:00;12;;153;CIC;;;"";"";
Mercês;;f;NÃO;Rua Edmundo Saporski;0;Fundada Suspeita (Abordagem);Abordagem a veículo;;;;;;;;;;;;;2022;02069/2022;31/12/2022;Sábado;00:00:00;12;;À VIATURA;Matriz;;;"";"";
Xaxim;;f;NÃO;Rua Irmã Sofía Riechi;0;Vias de Fato;;;;;;;;;;;;;;2022;02070/2022;31/12/2022;Sábado;00:24:00;12;;153;Boqueirão;;;"";"";
Campina do Siqueira;TERMINAL CAMPINA DO SIQUEIRA;t;NÃO;Terminal Campina Do Siqueira;0;Apoio;Apoio à URBS;;;;;;;;;;;;;2022;02072/2022;31/12/2022;Sábado;00:50:00;12;;À VIATURA;Santa Felicidade;Urbanização de Curitiba S.A.;URBS;"";"";
Bigorrilho;ACADEMIA AO AR LIVRE PARQUE BARIGUI 1;t;NÃO;;0;Perturbação do sossego;;;;;;;;;;;;;;2022;02071/2022;31/12/2022;Sábado;00:53:00;12;;153;Matriz;Secretaria Municipal do Esporte, Lazer e Juventude;SMELJ;"";"";
Centro;;f;NÃO;Travessa Nestor de Castro;0;Trânsito;;;;;;;;;;;;;;2022;02073/2022;31/12/2022;Sábado;01:17:00;12;;153;Matriz;;;"";"";
Pinheirinho;;f;NÃO;Rua Padre Alberto Chmielowski;0;Furto;Equipamento Eletrônico;;;;;;;;;;;;;2022;02074/2022;31/12/2022;Sábado;01:25:00;12;;153;Pinheirinho;;;"";"";
Cidade Industrial;;f;NÃO;Rua Senador Accioly Filho;0;Ameaça;;;;;;;;;;;;;;2022;02075/2022;31/12/2022;Sábado;02:00:00;12;;153;CIC;;;"";"";
Pinheirinho;;f;NÃO;Rua Emanoel Voluz;0;Vistoria;;;;;;;;;;;;;;2022;02076/2022;31/12/2022;Sábado;02:13:00;12;;153;Pinheirinho;;;"";"";
Centro;;f;NÃO;Rua Saldanha Marinho;0;Fundada Suspeita (Abordagem);Abordagem a pessoa;;;;;;;;;;;;;2022;02077/2022;31/12/2022;Sábado;02:41:00;12;;À VIATURA;Matriz;;;"";"";
Xaxim;;f;NÃO;Rua Irmã Sofía Riechi;0;Vistoria;;;;;;;;;;;;;;2022;02078/2022;31/12/2022;Sábado;02:43:00;12;;153;Boqueirão;;;"";"";
Cajuru;;f;NÃO;Rua Ayrton Turra;0;Perturbação do sossego;;;;;;;;;;;;;;2022;02079/2022;31/12/2022;Sábado;03:33:00;12;;153;Cajuru;;;"";"";
São Francisco;;f;SIM;Praça Garibaldi;0;Fundada Suspeita (Abordagem);Abordagem a veículo;;;;;;;;;;;;;2022;02080/2022;31/12/2022;Sábado;06:34:00;12;;À VIATURA;Matriz;;;"";"";
Alto Boqueirão;;f;NÃO;Rua Pastor Antônio Polito;0;Roubo;Transeunte;;;;;;;;;;;;;2022;02085/2022;31/12/2022;Sábado;07:50:00;12;;IMEDIATA;Boqueirão;;;"";"";
Centro;;f;NÃO;Praça Eufrásio Corrêia;0;Vistoria;;;;;;;;;;;;;;2022;02081/2022;31/12/2022;Sábado;07:54:00;12;;IMEDIATA;Matriz;;;"";"";
Cidade Industrial;;f;NÃO;Rua João Bettega;0;Fundada Suspeita (Abordagem);Abordagem a pessoa;;;;;;;;;;;;;2022;02083/2022;31/12/2022;Sábado;09:00:00;12;;IMEDIATA;CIC;;;"";"";
Tatuquara;;f;NÃO;Travessa Bruno Kotelak;0;Trânsito;OBSTRUÇÃO DE PISTA;;;;;;;;;;;;;2022;02082/2022;31/12/2022;Sábado;09:07:00;12;;156;Pinheirinho;;;"";"";
Centro;;f;NÃO;Praça Eufrásio Corrêia;0;Risco de acidente / à vida;Outros;;;;;;;;;;;;;2022;02084/2022;31/12/2022;Sábado;09:18:00;12;;153;Matriz;;;"";"";
Butiatuvinha;;f;NÃO;Rua Bortolo Cuman;0;Trânsito;OBSTRUÇÃO DE PISTA;;;;;;;;;;;;;2022;02086/2022;31/12/2022;Sábado;09:27:00;12;;SETRAN;Santa Felicidade;;;"";"";
Sítio Cercado;;f;NÃO;Rua Milton Miramir Visinoni;0;Fundada Suspeita (Abordagem);Abordagem a pessoa;;;;;;;;;;;;;2022;02087/2022;31/12/2022;Sábado;09:34:00;12;;IMEDIATA;Bairro Novo;;;"";"";
Centro;;f;NÃO;Praça Eufrásio Corrêia;0;Apoio;Apoio à outros órgãos;;;;;;;;;;;;;2022;02089/2022;31/12/2022;Sábado;09:40:00;12;;IMEDIATA;Matriz;;;"";"";
Cidade Industrial;;f;NÃO;Rua Robert Redzimski;0;Fundada Suspeita (Abordagem);Abordagem a pessoa;;;;;;;;;;;;;2022;02088/2022;31/12/2022;Sábado;09:45:00;12;;IMEDIATA;CIC;;;"";"";
Xaxim;;f;NÃO;Rua Primeiro de Maio;0;Roubo;Transeunte;;;;;;;;;;;;;2022;02090/2022;31/12/2022;Sábado;10:05:00;12;;153;Boqueirão;;;"";"";
Tatuquara;;f;NÃO;Rua Sinfronio Mesa Neto;0;Veículo;Recuperação de veículo furtado/roubado;;;;;;;;;;;;;2022;02091/2022;31/12/2022;Sábado;10:20:00;12;;IMEDIATA;Tatuquara;;;"";"";
Centro;;f;NÃO;Praça Eufrásio Corrêia;0;Desinteligência;;;;;;;;;;;;;;2022;02093/2022;31/12/2022;Sábado;10:40:00;12;;IMEDIATA;Matriz;;;"";"";
Cidade Industrial;;f;SIM;Rua Padre Gaston;0;Veículo;Situação irregular;;;;;;;;;;;;;2022;02094/2022;31/12/2022;Sábado;10:43:00;12;;IMEDIATA;CIC;;;"";"";
Xaxim;;f;NÃO;Rua Irmã Sofía Riechi;0;Crime ambiental;;;;;;;;;;;;;;2022;02092/2022;31/12/2022;Sábado;10:53:00;12;;153;Boqueirão;;;"";"";
Tatuquara;;f;SIM;Rua Odir Gomes da Rocha;0;Apoio;Apoio à outros órgãos;;;;;;;;;;;;;2022;02095/2022;31/12/2022;Sábado;11:24:00;12;;G5;Tatuquara;;;"";"";
Centro;;f;NÃO;Rua XV de Novembro;0;Apoio;Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO;;;;;;;;;;;;;2022;02096/2022;31/12/2022;Sábado;11:27:00;12;;IMEDIATA;Matriz;;;"";"";
Hauer;;f;NÃO;Rua Waldemar Kost;0;Animais;;;;;;;;;;;;;;2022;02097/2022;31/12/2022;Sábado;11:40:00;12;;IMEDIATA;Boqueirão;;;"";"";
Xaxim;;f;NÃO;Rua Francisco Derosso;0;Desinteligência;;;;;;;;;;;;;;2022;02098/2022;31/12/2022;Sábado;11:49:00;12;;IMEDIATA;Boqueirão;;;"";"";
Centro;;f;NÃO;Praça Eufrásio Corrêia;0;Orientação;ORIENTAÇÃO GERAL;;;;;;;;;;;;;2022;02100/2022;31/12/2022;Sábado;12:30:00;12;;IMEDIATA;Matriz;;;"";"";
Água Verde;;f;NÃO;Avenida Sete de Setembro;0;Fundada Suspeita (Abordagem);Abordagem a pessoa;;;;;;;;;;;;;2022;02099/2022;31/12/2022;Sábado;12:39:00;12;;IMEDIATA;Portão;;;"";"";
São Francisco;;f;SIM;Rua Ébano Pereira;0;Furto;Estabelecimento Comercial;;;;;;;;;;;;;2022;02101/2022;31/12/2022;Sábado;13:24:00;12;;IMEDIATA;Matriz;;;"";"";
Cajuru;ESCOLA MUNICIPAL PREFEITO LINNEU FERREIRA DO AMARAL;t;NÃO;R. RORAIMA;0;Invasão;Invasão de equipamento/patrimônio público;;;;;;;;;;;;;2022;02102/2022;31/12/2022;Sábado;13:24:00;12;;CCO MURALHA DIGITAL;Cajuru;Secretaria Municipal da Educação;SME;"";"";
Centro;;f;NÃO;Praça Eufrásio Corrêia;0;Paciente/usuário alterado;;;;;;;;;;;;;;2022;02103/2022;31/12/2022;Sábado;13:38:00;12;;153;Matriz;;;"";"";
Centro;;f;NÃO;Praça Eufrásio Corrêia;0;Apoio;Apoio à outros órgãos;;;;;;;;;;;;;2022;02104/2022;31/12/2022;Sábado;13:50:00;12;;IMEDIATA;Matriz;;;"";"";
Bairro Alto;;f;NÃO;Rua Antônio Cândido Cavalim;0;Queima a céu aberto;;;;;;;;;;;;;;2022;02105/2022;31/12/2022;Sábado;14:11:00;12;;153;Boa Vista;;;"";"";
Pinheirinho;;f;NÃO;Rua Paulo Engel;0;Trânsito;;;;;;;;;;;;;;2022;02106/2022;31/12/2022;Sábado;14:37:00;12;;156;Pinheirinho;;;"";"";
Alto Boqueirão;;f;NÃO;Rua Leocádio Robison de Lima Damázio;0;Apoio;Apoio à FAS;;;;;;;;;;;;;2022;02107/2022;31/12/2022;Sábado;14:40:00;12;;IMEDIATA;Boqueirão;;;"";"";
Alto Boqueirão;;f;NÃO;Rua dos Pioneiros;0;Ronda;;;;;;;;;;;;;;2022;02108/2022;31/12/2022;Sábado;14:57:00;12;;153;Boqueirão;;;"";"";
Tatuquara;;f;SIM;Rua Ernesto Germano Francisco Hannemann;0;Fundada Suspeita (Abordagem);Abordagem a pessoa;;;;;;;;;;;;;2022;02114/2022;31/12/2022;Sábado;15:00:00;12;;IMEDIATA;Pinheirinho;;;"";"";
Tarumã;;f;NÃO;;0;Achado;Achado de objeto;;;;;;;;;;;;;2022;02109/2022;31/12/2022;Sábado;15:03:00;12;;153;Cajuru;;;"";"";
Pilarzinho;;f;NÃO;Avenida Fredolin Wolf;0;Ameaça;;;;;;;;;;;;;;2022;02110/2022;31/12/2022;Sábado;15:13:00;12;;153;Boa Vista;;;"";"";
Cachoeira;;f;NÃO;Rua Frederico Stella;0;Apoio;Apoio ao SAMU;;;;;;;;;;;;;2022;02111/2022;31/12/2022;Sábado;15:20:00;12;;SAMU;Boa Vista;;;"";"";
Abranches;;f;NÃO;Rua Padre Miecislau Lekent;0;Trânsito;PARADA EM CIMA DE PASSEIO/CALÇADA;;;;;;;;;;;;;2022;02113/2022;31/12/2022;Sábado;15:42:00;12;;156;Boa Vista;;;"";"";
Tatuquara;;f;NÃO;Rua Vergílio Avanci;0;Trânsito;;;;;;;;;;;;;;2022;02112/2022;31/12/2022;Sábado;15:42:00;12;;156;Tatuquara;;;"";"";
Tatuquara;;f;NÃO;Rua Ernesto Germano Francisco Hannemann;0;Dano;Vandalismo;;;;;;;;;;;;;2022;02135/2022;31/12/2022;Sábado;15:45:00;12;;À VIATURA;Pinheirinho;;;"";"";
Sítio Cercado;;f;NÃO;Rua Alziro Zarur;0;Violação de Medida Protetiva Lei Maria da Penha;;;;;;;;;;;;;;2022;02115/2022;31/12/2022;Sábado;15:53:00;12;;CIOSP (190);Bairro Novo;;;"";"";
Capão Raso;;f;NÃO;Rua Francisco Raitani;0;Trânsito;;;;;;;;;;;;;;2022;02116/2022;31/12/2022;Sábado;16:01:00;12;;156;Pinheirinho;;;"";"";
Jardim das Américas;;f;NÃO;Rua Doutor Hugo de Barros;0;Vistoria;;;;;;;;;;;;;;2022;02117/2022;31/12/2022;Sábado;16:01:00;12;;156;Cajuru;;;"";"";
Sítio Cercado;;f;NÃO;Rua Francisco Claudino Ferreira;0;Trânsito;Direção perigosa;;;;;;;;;;;;;2022;02118/2022;31/12/2022;Sábado;16:15:00;12;;153;Bairro Novo;;;"";"";
Xaxim;;f;NÃO;Rua Irmã Sofía Riechi;0;Risco de acidente / à vida;Outros;;;;;;;;;;;;;2022;02119/2022;31/12/2022;Sábado;16:16:00;12;;CIOSP (190);Boqueirão;;;"";"";
Novo Mundo;ESTAÇÃO TUBO WENCESLAU BRAZ 1;t;NÃO;AV. PRES. WENCESLAU BRAZ;0;Tentativa;Tentativa de invasão transporte coletivo;;;;;;;;;;;;;2022;02120/2022;31/12/2022;Sábado;16:22:00;12;;153;Pinheirinho;Urbanização de Curitiba S.A.;URBS;"";"";
Guaíra;;f;NÃO;Rua Pernambuco;0;Achado;Achado de objeto;;;;;;;;;;;;;2022;02123/2022;31/12/2022;Sábado;16:25:00;12;;IMEDIATA;Portão;;;"";"";
Parolin;;f;NÃO;Rua Alferes Poli;0;Fundada Suspeita (Abordagem);Abordagem a pessoa;;;;;;;;;;;;;2022;02121/2022;31/12/2022;Sábado;16:27:00;12;;IMEDIATA;Portão;;;"";"";
Alto Boqueirão;CENTRO DA JUVENTUDE EUCALIPTOS;t;NÃO;;0;Invasão;Invasão de equipamento/patrimônio público;;;;;;;;;;;;;2022;02122/2022;31/12/2022;Sábado;16:33:00;12;;153;Boqueirão;Secretaria Municipal do Esporte, Lazer e Juventude;SMELJ;"";"";
Sítio Cercado;ESCOLA MUNICIPAL BAIRRO NOVO DO CAIC GUILHERME LACERDA BRAGA SOBRINHO;t;NÃO;R. PR. WALDOMIRO BILESKI;0;Invasão;Invasão de equipamento/patrimônio público;;;;;;;;;;;;;2022;02124/2022;31/12/2022;Sábado;16:43:00;12;;CCO MURALHA DIGITAL;Bairro Novo;Secretaria Municipal da Educação;SME;"";"";
Vista Alegre;;f;NÃO;Rua Gaspar Carrilho Junior;0;Perturbação do sossego;;;;;;;;;;;;;;2022;02125/2022;31/12/2022;Sábado;16:47:00;12;;153;Santa Felicidade;;;"";"";
Butiatuvinha;;f;NÃO;Rua João Batista Casagrande;0;Apoio;Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO;;;;;;;;;;;;;2022;02126/2022;31/12/2022;Sábado;17:11:00;12;;153;Santa Felicidade;;;"";"";
Mercês;;f;NÃO;Rua Padre Anchieta;0;Orientação;ORIENTAÇÃO GERAL;;;;;;;;;;;;;2022;02127/2022;31/12/2022;Sábado;17:21:00;12;;153;Matriz;;;"";"";
Campo Comprido;;f;NÃO;Rua Eduardo Sprada;0;Trânsito;;;;;;;;;;;;;;2022;02129/2022;31/12/2022;Sábado;17:39:00;12;;SETRAN;Portão;;;"";"";
Santa Felicidade;ESCOLA MUNICIPAL PROFESSORA SÔNIA MARIA COIMBRA KENSKI;t;NÃO;;0;Invasão;Invasão de equipamento/patrimônio público;;;;;;;;;;;;;2022;02128/2022;31/12/2022;Sábado;17:41:00;12;;CCO MURALHA DIGITAL;Santa Felicidade;Secretaria Municipal da Educação;SME;"";"";
Rebouças;;f;NÃO;Rua Rockefeller;0;Paciente/usuário alterado;;;;;;;;;;;;;;2022;02130/2022;31/12/2022;Sábado;17:43:00;12;;153;Matriz;;;"";"";
Bacacheri;;f;NÃO;Rua Hilário Moro;0;Trânsito;Estacionamento irregular;;;;;;;;;;;;;2022;02131/2022;31/12/2022;Sábado;18:06:00;12;;SETRAN;Boa Vista;;;"";"";
Santa Felicidade;;f;NÃO;Rua Estephano Reva;0;Agressão física/verbal;Agressão;;;;;;;;;;;;;2022;02132/2022;31/12/2022;Sábado;18:08:00;12;;153;Santa Felicidade;;;"";"";
Xaxim;;f;NÃO;Rua Zeferino da Costa;0;Apoio;Apoio ao SAMU;;;;;;;;;;;;;2022;02133/2022;31/12/2022;Sábado;18:26:00;12;;SAMU;Boqueirão;;;"";"";
Novo Mundo;;f;NÃO;Rua Serafim França;0;Trânsito;Estacionamento irregular;;;;;;;;;;;;;2022;02134/2022;31/12/2022;Sábado;19:05:00;12;;SETRAN;Portão;;;"";"";
Fazendinha;;f;NÃO;Rua Juraci Nadalin;0;Animais;;;;;;;;;;;;;;2022;02137/2022;31/12/2022;Sábado;19:38:00;12;;153;Portão;;;"";"";
Fazendinha;;f;NÃO;Avenida Frederico Lambertucci;0;Trânsito;PARADA EM CIMA DE PASSEIO/CALÇADA;;;;;;;;;;;;;2022;02136/2022;31/12/2022;Sábado;19:44:00;12;;SETRAN;Portão;;;"";"";
Campina do Siqueira;TERMINAL CAMPINA DO SIQUEIRA;t;NÃO;Terminal Campina Do Siqueira;0;Tentativa;Tentativa de invasão transporte coletivo;;;;;;;;;;;;;2022;02138/2022;31/12/2022;Sábado;19:52:00;12;;153;Santa Felicidade;Urbanização de Curitiba S.A.;URBS;"";"";
Cidade Industrial;;f;NÃO;Rua Anjo de Luz;0;Trânsito;OBSTRUÇÃO DE PISTA;;;;;;;;;;;;;2022;02139/2022;31/12/2022;Sábado;20:27:00;12;;SETRAN;CIC;;;"";"";
Centro;;f;NÃO;Rua Marechal Deodoro;0;Dano;Pichação;;;;;;;;;;;;;2022;02140/2022;31/12/2022;Sábado;20:35:00;12;;IMEDIATA;Matriz;;;"";"";
Uberaba;;f;NÃO;Rua Miguel Rybinski;0;Criança perdida/desaparecida;;;;;;;;;;;;;;2022;02141/2022;31/12/2022;Sábado;20:40:00;12;;CIOSP (190);Cajuru;;;"";"";
Atuba;;f;NÃO;Rua Pintor Ricardo Krieger;0;Apoio;Apoio ao cidadão - ORIENTAÇÃO;;;;;;;;;;;;;2022;02142/2022;31/12/2022;Sábado;21:00:00;12;;IMEDIATA;Boa Vista;;;"";"";
Sítio Cercado;;f;NÃO;Rua Agudos do Sul;0;Dano;Arrombamento;;;;;;;;;;;;;2022;02143/2022;31/12/2022;Sábado;21:52:00;12;;G5;Bairro Novo;;;"";"";
Sítio Cercado;;f;NÃO;Rua Alziro Zarur;0;Violação de Medida Protetiva Lei Maria da Penha;;;;;;;;;;;;;;2022;02144/2022;31/12/2022;Sábado;22:18:00;12;;153;Bairro Novo;;;"";"";
Centro;;f;NÃO;Praça Eufrásio Corrêia;0;Roubo;Transeunte;;;;;;;;;;;;;2022;02145/2022;31/12/2022;Sábado;22:30:00;12;;153;Matriz;;;"";"";
Guaíra;;f;NÃO;Rua Pernambuco;0;ZELADORIA URBANA;Furto Fiação Elétrica;;;;;;;;;;;;;2022;02146/2022;31/12/2022;Sábado;23:31:00;12;;153;Portão;;;"";"";
Santa Cândida;UNIDADE DE ACOLHIMENTO INSTITUCIONAL - ABRIGO INSTITUCIONAL NOVA ESPERANÇA;t;NÃO;Rua Francisco Favaro;0;Apoio;Apoio à FAS;;;;;;;;;;;;;2022;00001/2023;31/12/2022;Sábado;23:40:00;12;;FONE;Boa Vista;Fundação de Ação Social;FAS;"";"";
Centro;MÓDULO DA GUARDA MUNICIPAL PRAÇA OSÓRIO;t;SIM;Praca Gal Osorio;0;Dano;Vandalismo;;;;;;;;;;;;;2023;00003/2023;01/01/2023;Domingo;00:52:00;1;;153;Matriz;Secretaria Municipal de Defesa Social e Trânsito;SMDT;"";"";
Xaxim;ESCOLA MUNICIPAL FRANCISCO DEROSSO;t;NÃO;Rua Francisco Derosso;0;Dano;Arrombamento;;;;;;;;;;;;;2023;00002/2023;01/01/2023;Domingo;00:57:00;1;;G5;Boqueirão;Secretaria Municipal da Educação;SME;"";"";
Uberaba;;f;NÃO;Rua Benedicto Berillo Fangueiro;0;Perturbação do sossego;;;;;;;;;;;;;;2023;00004/2023;01/01/2023;Domingo;01:17:00;1;;153;Cajuru;;;"";"";
Umbará;;f;NÃO;Rua Francisco Gabardo Filho;0;Furto;Residência;;;;;;;;;;;;;2023;00005/2023;01/01/2023;Domingo;01:24:00;1;;FONE;Bairro Novo;;;"";"";
Bacacheri;NÚCLEO REGIONAL DA GUARDA MUNICIPAL BOA VISTA;t;NÃO;AV. PARANÁ;0;Apoio;Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO;;;;;;;;;;;;;2023;00007/2023;01/01/2023;Domingo;02:00:00;1;;IMEDIATA;Boa Vista;Secretaria Municipal de Defesa Social e Trânsito;SMDT;"";"";
Centro;;f;NÃO;Rua Francisco Torres;0;Apoio;Apoio à FAS;;;;;;;;;;;;;2023;00006/2023;01/01/2023;Domingo;02:05:00;1;;FONE;Matriz;;;"";"";
Bigorrilho;;f;NÃO;Avenida Cândido Hartmann;0;Rixa;;;;;;;;;;;;;;2023;00008/2023;01/01/2023;Domingo;02:22:00;1;;153;Matriz;;;"";"";
Seminário;;f;NÃO;Rua General Mário Tourinho;0;Ronda;;;;;;;;;;;;;;2023;00009/2023;01/01/2023;Domingo;02:31:00;1;;153;Portão;;;"";"";
Cajuru;NÚCLEO REGIONAL DA GUARDA MUNICIPAL CAJURU;t;SIM;Rua Antônio Moreira Lopes;0;Agressão física/verbal;Agressão;;;;;;;;;;;;;2023;00011/2023;01/01/2023;Domingo;02:35:00;1;;IMEDIATA;Cajuru;Secretaria Municipal de Defesa Social e Trânsito;SMDT;"";"";
Bacacheri;;f;NÃO;Rodovia Br Cento e Dezesseis;0;Apoio;Apoio à outros órgãos;;;;;;;;;;;;;2023;00010/2023;01/01/2023;Domingo;02:38:00;1;;153;Boa Vista;;;"";"";
Sítio Cercado;;f;NÃO;sitio cercado;0;Perturbação do sossego;;;;;;;;;;;;;;2023;00012/2023;01/01/2023;Domingo;03:47:00;1;;153;Bairro Novo;;;"";"";
Pinheirinho;HORTA INSTITUCIONAL CENTRO DE ATENÇÃO PSICOSSOCIAL BAIRRO NOVO;t;NÃO;AL. NOSSA SENHORA DO SAGRADO CORAÇÃO;0;Invasão;Invasão de equipamento/patrimônio público;;;;;;;;;;;;;2023;00013/2023;01/01/2023;Domingo;04:12:00;1;;153;Pinheirinho;;;"";"";
Cidade Industrial;;f;NÃO;Rua Ladislau Luka;0;Agressão física/verbal;Agressão;;;;;;;;;;;;;2023;00014/2023;01/01/2023;Domingo;04:58:00;1;;153;CIC;;;"";"";
Cajuru;UNIDADE DE PRONTO ATENDIMENTO CAJURU;t;NÃO;Rua Engenheiro Benedito Mario da Silva;0;Apoio;Apoio à SMS;;;;;;;;;;;;;2023;00015/2023;01/01/2023;Domingo;05:01:00;1;;153;Cajuru;Secretaria Municipal da Saúde;SMS;"";"";
Tatuquara;UNIDADE DE PRONTO ATENDIMENTO TATUQUARA;t;NÃO;;0;Apoio;Apoio à SMS;;;;;;;;;;;;;2023;00016/2023;01/01/2023;Domingo;05:18:00;1;;153;Tatuquara;Secretaria Municipal da Saúde;SMS;"";"";
Capão Raso;;f;NÃO;Linha Verde;0;ZELADORIA URBANA;Furto Fiação Elétrica;;;;;;;;;;;;;2023;00017/2023;01/01/2023;Domingo;05:45:00;1;;153;Pinheirinho;;;"";"";
Bigorrilho;;f;NÃO;Avenida Cândido Hartmann;0;Trânsito;Acidente de trânsito;;;;;;;;;;;;;2023;00019/2023;01/01/2023;Domingo;06:30:00;1;;À VIATURA;Matriz;;;"";"";
São Francisco;;f;NÃO;Rua Kellers;0;Apoio;Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO;;;;;;;;;;;;;2023;00018/2023;01/01/2023;Domingo;06:31:00;1;;IMEDIATA;Matriz;;;"";"";
Capão Raso;;f;NÃO;Rua Leon Nícolas;0;Trânsito;Acidente de trânsito;;;;;;;;;;;;;2023;00021/2023;01/01/2023;Domingo;06:40:00;1;;IMEDIATA;Pinheirinho;;;"";"";
Cidade Industrial;;f;NÃO;Rua São Severino;0;Desinteligência;;;;;;;;;;;;;;2023;00020/2023;01/01/2023;Domingo;07:13:00;1;;153;CIC;;;"";"";
Portão;;f;NÃO;Avenida Presidente Arthur da Silva Bernardes;0;Apoio;Apoio ao GM;;;;;;;;;;;;;2023;00022/2023;01/01/2023;Domingo;07:42:00;1;;IMEDIATA;Portão;;;"";"";
Novo Mundo;;f;NÃO;Rua Isaac Guelmann;0;Orientação;ORIENTAÇÃO GERAL;;;;;;;;;;;;;2023;00023/2023;01/01/2023;Domingo;07:47:00;1;;153;Portão;;;"";"";
Centro;;f;NÃO;Rua André de Barros;1;Risco de acidente/à vida (Defesa Civil);;;;;;;;;;;;;;2023;00001/2023;01/01/2023;Domingo;07:47:00;1;;153;Matriz;;;"";"";
Tarumã;;f;NÃO;;0;Orientação;ORIENTAÇÃO GERAL;;;;;;;;;;;;;2023;00026/2023;01/01/2023;Domingo;08:15:00;1;;IMEDIATA;Cajuru;;;"";"";
Bacacheri;;f;NÃO;Avenida Paraná;0;Vias de Fato;;;;;;;;;;;;;;2023;00024/2023;01/01/2023;Domingo;08:20:00;1;;À VIATURA;Boa Vista;;;"";"";
Portão;TERMINAL PORTÃO;t;NÃO;;0;Agressão física/verbal;Agressão;;;;;;;;;;;;;2023;00025/2023;01/01/2023;Domingo;08:32:00;1;;153;Portão;Urbanização de Curitiba S.A.;URBS;"";"";
Abranches;;f;NÃO;Rua João Gava;0;Perturbação do sossego;;;;;;;;;;;;;;2023;00027/2023;01/01/2023;Domingo;09:12:00;1;;153;Boa Vista;;;"";"";
Cajuru;;f;NÃO;Rua Doutor Petrônio Romero de Souza;0;Dano;Vandalismo;;;;;;;;;;;;;2023;00028/2023;01/01/2023;Domingo;10:00:00;1;;IMEDIATA;Cajuru;;;"";"";
Xaxim;;f;NÃO;Rua Dom José Marello;0;Furto;Equipamento/patrimônio público;;;;;;;;;;;;;2023;00029/2023;01/01/2023;Domingo;10:10:00;1;;153;Boqueirão;;;"";"";
